"YEAR","AGE","n_obs","mean_wage","mean_wage_index","mean_wage_6yr_proj","mean_wage_npv_3pct","mean_wage_npv_7pct","exp_lifetime_mean_3pct","exp_lifetime_mean_7pct"
2022,42,9473,115965.028152854,3.69167432573267,6.39347976616317,67.4988179516627,47.681945974773,18.2840662517722,12.9160759502559
2022,43,8985,116806.453911725,3.71846058983757,6.42715783089507,65.7213579347079,47.0695906644732,17.6743456994871,12.6583540492839
2022,44,8757,120092.204532628,3.8230604110178,6.31234071844298,63.8629842652164,46.3857091798601,16.7046756784611,12.133135287682
2022,45,8607,122510.66783718,3.90005068154463,6.21900344437995,61.8411215698246,45.5420341826613,15.8564917790587,11.6772929126716
2022,46,8257,127183.924939934,4.04882090596993,5.9914384441979,59.6793030149284,44.5569223461948,14.739921671253,11.0049131292758
2022,47,8384,127568.751061932,4.06107160548754,5.9521761380396,57.2993965722272,43.3436685410406,14.1094277911281,10.672963382983
2022,48,8088,127258.058794413,4.0511809109784,5.93131948987611,54.8354747157419,42.0323787210418,13.5356766139823,10.3753398440285
2022,49,8164,126119.907791739,4.01494858385096,5.99324292620502,52.3078226189064,40.6398816567679,13.0282671188619,10.1221424902503
2022,50,8583,127421.602213693,4.05638721370358,5.89382898716998,49.7416602561071,39.1886783880211,12.2625522751049,9.66098065185471
2022,51,8888,126342.020450997,4.02201940179204,5.90329510962688,47.0558312336756,37.5915515565197,11.6995535160048,9.34643715039529
2022,52,8757,127304.317056327,4.05265351388793,5.83137521858293,44.3248261868401,35.9193994055586,10.9372355753939,8.86318045262627
2022,53,8282,124865.769723177,3.97502388084021,5.92265453059444,41.4803378531407,34.0974181040877,10.4352424278701,8.57791528459457
2022,54,7813,122754.58713517,3.90781570022555,6.00238964159917,38.6304733914695,32.2309618188748,9.88543891392827,8.24782034040512
2022,55,7584,127178.948647108,4.0486624887923,5.72327190279637,35.7643374219813,30.3057663469547,8.83361789751203,7.48537731432257
2022,56,7439,122555.489705927,3.90147755777379,5.85019448051659,32.6671451811847,28.0951011282337,8.3730188620705,7.20114385183469
2022,57,7740,121175.11920104,3.85753432390356,5.81999254107537,29.6286376521132,25.8871772203921,7.68071912374613,6.710809301159
2022,58,7825,123829.325288469,3.94202931885366,5.59333601648909,26.5442364280559,23.5717178992428,6.73364764211722,5.97958969673453
2022,59,7339,122043.346789423,3.88517380753049,5.5157743403806,23.2802733224783,21.0037667810163,5.99208027124939,5.40613311566796
2022,60,7089,120038.632646958,3.82135498345865,5.45044630144438,19.9769525003963,18.3168944816299,5.22771440676664,4.79329833551646
2022,61,6714,118237.789787358,3.76402627449044,5.34173346869519,16.6402654424458,15.5102272630432,4.42086856705017,4.12064797957419
2022,62,6431,111649.235721372,3.55428376611076,5.48573089525937,13.262526342994,12.5684350577515,3.73142022858416,3.53613720367194
2022,63,5850,109439.959680393,3.48395284161696,5.41522983419246,9.99948985418971,9.64514188205555,2.87015648855591,2.76844788679145
2022,64,5389,111210.060408031,3.54030289399284,5.06636387802063,6.71100312294993,6.59247227326929,1.89560140019011,1.86212097401478
2022,65,4613,102587.88239116,3.2658212358258,5.25554222225229,3.2658212358258,3.2658212358258,1,1
2023,22,3162,33199.0385997251,1,11.0779106688196,75.178749689092,38.6397008017122,75.178749689092,38.6397008017122
2023,23,5495,44083.4328176729,1.32785269324148,9.16554871475975,76.4041121797647,40.2744798578321,57.5395995117885,30.3305329445212
2023,24,7043,50924.907953404,1.53392718889835,8.60584594618849,77.3285472711189,41.672891066112,50.412136789006,27.1674505593978
2023,25,8098,60950.5594676331,1.83591338901416,7.68575819840432,78.0684586846872,42.9486913486186,42.5229529627256,23.3936369796186
2023,26,8850,65961.0990610786,1.98683762672648,7.48447365814326,78.5195216545432,43.9906724167767,39.5198483249545,22.1410505946859
2023,27,9337,70952.9776079833,2.13719976844663,7.32544956959087,78.8286645486512,44.9441032253537,36.8840881009199,21.0294348188238
2023,28,9882,74903.0069906773,2.25618000249253,7.29077780983904,78.9922087236107,45.8033866988906,35.011483408391,20.3012998290425
2023,29,10425,80356.2999234437,2.42044057035161,7.14975038358615,79.0381095827517,46.5955111651459,32.6544309952919,19.2508387670833
2023,30,10860,85127.9696200079,2.56416972329774,7.041742696326,78.9161990827721,47.2673255364299,30.7765115412405,18.4337741402079
2023,31,10960,91149.9089225004,2.74555868986083,6.7891519427812,78.6425902402586,47.8323767200515,28.6435655266378,17.4217280062864
2023,32,11533,91193.9453202084,2.74688512579288,7.07165233462264,78.1739424969097,48.242895292304,28.459123304017,17.5627640338177
2023,33,11554,97031.3285027539,2.92271501210151,6.89674561940665,77.6898690922504,48.6807308781669,26.5814041980061,16.6559964541887
2023,34,11521,101241.728968934,3.04953797577055,6.80261797739185,77.0101687025533,48.9610769766899,25.2530610585672,16.0552442257482
2023,35,11268,108782.604866801,3.2766793694954,6.45663422801871,76.1794496485862,49.1253467309837,23.2489789381857,14.992417991312
2023,36,10728,110049.741743556,3.31484724815094,6.4747391150739,75.0898533874636,49.0580740767925,22.6525832915377,14.7994976553317
2023,37,10693,110531.231843271,3.32935038197721,6.56619791914495,73.928256323492,48.9452527066465,22.205009338665,14.701141992024
2023,38,10758,117255.240401787,3.5318866252578,6.24951545766521,72.7168731197602,48.8090154873961,20.588677054279,13.8195306549041
