alloc_method,weight_scheme,mu_pi_num,fee_num,willing_share_num
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,165000,0.1587551715108668
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,170000,0.15082656890983684
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,175000,0.14324639958104216
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,180000,0.13597765558174046
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,185000,0.12913345552937072
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,190000,0.12259998254342325
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,195000,0.11637479270315097
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,200000,0.11040726193593438
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,205000,0.10477419917954092
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,210000,0.09945535480492279
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,215000,0.09432294667015798
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,220000,0.08954630356986995
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,225000,0.08495435105175878
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,230000,0.08053277472287684
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,235000,0.07639120188531028
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,240000,0.07240150126560185
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,245000,0.06869669197870296
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,250000,0.06509103604783102
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,255000,0.06163987082133191
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,260000,0.05838631404381602
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,265000,0.0553012132320852
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,270000,0.05237025399319194
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,275000,0.04952500654621627
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,280000,0.046871781443658875
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,285000,0.04437950597887755
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,290000,0.04199807977655581
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,295000,0.039703936458060564
"2b. weighted lottery, new wage levels",eligible applicants,-0.1,300000,0.03753827354455791
"2b. weighted lottery, new wage levels",eligible applicants,0,0,1
"2b. weighted lottery, new wage levels",eligible applicants,0,5000,0.9078896744348428
"2b. weighted lottery, new wage levels",eligible applicants,0,10000,0.8294914899188273
"2b. weighted lottery, new wage levels",eligible applicants,0,15000,0.7615234354543078
"2b. weighted lottery, new wage levels",eligible applicants,0,20000,0.7018744872130577
"2b. weighted lottery, new wage levels",eligible applicants,0,25000,0.6489080911233306
"2b. weighted lottery, new wage levels",eligible applicants,0,30000,0.601447673911146
"2b. weighted lottery, new wage levels",eligible applicants,0,35000,0.5587652963253905
"2b. weighted lottery, new wage levels",eligible applicants,0,40000,0.5201070088155713
"2b. weighted lottery, new wage levels",eligible applicants,0,45000,0.4847415553809899
"2b. weighted lottery, new wage levels",eligible applicants,0,50000,0.45269337522911757
"2b. weighted lottery, new wage levels",eligible applicants,0,55000,0.42320066334991707
"2b. weighted lottery, new wage levels",eligible applicants,0,60000,0.3961087544732477
"2b. weighted lottery, new wage levels",eligible applicants,0,65000,0.37122440429431797
"2b. weighted lottery, new wage levels",eligible applicants,0,70000,0.3480619708475168
"2b. weighted lottery, new wage levels",eligible applicants,0,75000,0.32673474731605134
"2b. weighted lottery, new wage levels",eligible applicants,0,80000,0.3068611329318323
"2b. weighted lottery, new wage levels",eligible applicants,0,85000,0.2882964126734747
"2b. weighted lottery, new wage levels",eligible applicants,0,90000,0.2709533036571528
"2b. weighted lottery, new wage levels",eligible applicants,0,95000,0.2548047481888801
"2b. weighted lottery, new wage levels",eligible applicants,0,100000,0.23976939862093055
"2b. weighted lottery, new wage levels",eligible applicants,0,105000,0.2255642838439381
"2b. weighted lottery, new wage levels",eligible applicants,0,110000,0.21242611503884087
"2b. weighted lottery, new wage levels",eligible applicants,0,115000,0.1999937156323646
"2b. weighted lottery, new wage levels",eligible applicants,0,120000,0.18834127607576157
"2b. weighted lottery, new wage levels",eligible applicants,0,125000,0.1773356026883128
"2b. weighted lottery, new wage levels",eligible applicants,0,130000,0.16708614820633677
"2b. weighted lottery, new wage levels",eligible applicants,0,135000,0.15742690058479536
"2b. weighted lottery, new wage levels",eligible applicants,0,140000,0.1482929213581216
"2b. weighted lottery, new wage levels",eligible applicants,0,145000,0.13978702976346344
"2b. weighted lottery, new wage levels",eligible applicants,0,150000,0.13170585668150475
"2b. weighted lottery, new wage levels",eligible applicants,0,155000,0.12417177271537055
"2b. weighted lottery, new wage levels",eligible applicants,0,160000,0.11691018591254254
"2b. weighted lottery, new wage levels",eligible applicants,0,165000,0.11021925460417213
"2b. weighted lottery, new wage levels",eligible applicants,0,170000,0.10389403857903468
"2b. weighted lottery, new wage levels",eligible applicants,0,175000,0.09790171947281139
"2b. weighted lottery, new wage levels",eligible applicants,0,180000,0.0922620232172471
"2b. weighted lottery, new wage levels",eligible applicants,0,185000,0.08691332809636033
"2b. weighted lottery, new wage levels",eligible applicants,0,190000,0.08190643274853801
"2b. weighted lottery, new wage levels",eligible applicants,0,195000,0.07719071310116087
"2b. weighted lottery, new wage levels",eligible applicants,0,200000,0.07274731605132234
"2b. weighted lottery, new wage levels",eligible applicants,0,205000,0.06856000698263066
"2b. weighted lottery, new wage levels",eligible applicants,0,210000,0.06458654097931393
"2b. weighted lottery, new wage levels",eligible applicants,0,215000,0.0608464694073492
"2b. weighted lottery, new wage levels",eligible applicants,0,220000,0.05730540281050885
"2b. weighted lottery, new wage levels",eligible applicants,0,225000,0.05397503709522562
"2b. weighted lottery, new wage levels",eligible applicants,0,230000,0.05083704285589594
"2b. weighted lottery, new wage levels",eligible applicants,0,235000,0.047896831631317104
"2b. weighted lottery, new wage levels",eligible applicants,0,240000,0.04508440254866021
"2b. weighted lottery, new wage levels",eligible applicants,0,245000,0.04243135201187047
"2b. weighted lottery, new wage levels",eligible applicants,0,250000,0.03991463733961771
"2b. weighted lottery, new wage levels",eligible applicants,0,255000,0.03756096709435279
"2b. weighted lottery, new wage levels",eligible applicants,0,260000,0.03532146286113291
"2b. weighted lottery, new wage levels",eligible applicants,0,265000,0.03321218469058219
"2b. weighted lottery, new wage levels",eligible applicants,0,270000,0.03124657414680981
"2b. weighted lottery, new wage levels",eligible applicants,0,275000,0.029382735445579126
"2b. weighted lottery, new wage levels",eligible applicants,0,280000,0.027615606179628188
"2b. weighted lottery, new wage levels",eligible applicants,0,285000,0.025951819848127774
"2b. weighted lottery, new wage levels",eligible applicants,0,290000,0.02439940647638999
"2b. weighted lottery, new wage levels",eligible applicants,0,295000,0.02291681941171336
"2b. weighted lottery, new wage levels",eligible applicants,0,300000,0.021533560268831277
"2b. weighted lottery, new wage levels",eligible applicants,0.1,0,1
"2b. weighted lottery, new wage levels",eligible applicants,0.1,5000,0.8861590294143313
"2b. weighted lottery, new wage levels",eligible applicants,0.1,10000,0.7930735794710658
"2b. weighted lottery, new wage levels",eligible applicants,0.1,15000,0.7149965959675313
"2b. weighted lottery, new wage levels",eligible applicants,0.1,20000,0.6480731430566464
"2b. weighted lottery, new wage levels",eligible applicants,0.1,25000,0.5899755607925286
"2b. weighted lottery, new wage levels",eligible applicants,0.1,30000,0.53888731779698
"2b. weighted lottery, new wage levels",eligible applicants,0.1,35000,0.4934335340839661
"2b. weighted lottery, new wage levels",eligible applicants,0.1,40000,0.4529588897617176
"2b. weighted lottery, new wage levels",eligible applicants,0.1,45000,0.4167399842890809
"2b. weighted lottery, new wage levels",eligible applicants,0.1,50000,0.3842223967879901
"2b. weighted lottery, new wage levels",eligible applicants,0.1,55000,0.35468482150650255
"2b. weighted lottery, new wage levels",eligible applicants,0.1,60000,0.328018154839836
"2b. weighted lottery, new wage levels",eligible applicants,0.1,65000,0.3037692240551628
"2b. weighted lottery, new wage levels",eligible applicants,0.1,70000,0.2814859038142619
"2b. weighted lottery, new wage levels",eligible applicants,0.1,75000,0.26104652177707943
"2b. weighted lottery, new wage levels",eligible applicants,0.1,80000,0.24238020424194814
"2b. weighted lottery, new wage levels",eligible applicants,0.1,85000,0.2252242297285502
"2b. weighted lottery, new wage levels",eligible applicants,0.1,90000,0.20940490529807096
"2b. weighted lottery, new wage levels",eligible applicants,0.1,95000,0.19473788949986912
"2b. weighted lottery, new wage levels",eligible applicants,0.1,100000,0.1812511128567688
"2b. weighted lottery, new wage levels",eligible applicants,0.1,105000,0.1687741991795409
"2b. weighted lottery, new wage levels",eligible applicants,0.1,110000,0.15726106310552498
"2b. weighted lottery, new wage levels",eligible applicants,0.1,115000,0.14657065549445755
"2b. weighted lottery, new wage levels",eligible applicants,0.1,120000,0.1366450205114777
"2b. weighted lottery, new wage levels",eligible applicants,0.1,125000,0.1274345814785721
"2b. weighted lottery, new wage levels",eligible applicants,0.1,130000,0.11893724360652877
"2b. weighted lottery, new wage levels",eligible applicants,0.1,135000,0.11100427686130752
"2b. weighted lottery, new wage levels",eligible applicants,0.1,140000,0.10362904774373746
"2b. weighted lottery, new wage levels",eligible applicants,0.1,145000,0.09677297721916733
"2b. weighted lottery, new wage levels",eligible applicants,0.1,150000,0.09037566553198922
"2b. weighted lottery, new wage levels",eligible applicants,0.1,155000,0.08441162608012569
"2b. weighted lottery, new wage levels",eligible applicants,0.1,160000,0.07886305315527624
"2b. weighted lottery, new wage levels",eligible applicants,0.1,165000,0.07368368682901286
"2b. weighted lottery, new wage levels",eligible applicants,0.1,170000,0.06881801518722178
"2b. weighted lottery, new wage levels",eligible applicants,0.1,175000,0.0643065374879986
"2b. weighted lottery, new wage levels",eligible applicants,0.1,180000,0.060084140700008726
"2b. weighted lottery, new wage levels",eligible applicants,0.1,185000,0.05612271973466003
"2b. weighted lottery, new wage levels",eligible applicants,0.1,190000,0.052454569258968325
"2b. weighted lottery, new wage levels",eligible applicants,0.1,195000,0.04898821681068344
"2b. weighted lottery, new wage levels",eligible applicants,0.1,200000,0.045796281749149
"2b. weighted lottery, new wage levels",eligible applicants,0.1,205000,0.04277350091647029
"2b. weighted lottery, new wage levels",eligible applicants,0.1,210000,0.03998359081784063
"2b. weighted lottery, new wage levels",eligible applicants,0.1,215000,0.03734660033167498
"2b. weighted lottery, new wage levels",eligible applicants,0.1,220000,0.03491437549096623
"2b. weighted lottery, new wage levels",eligible applicants,0.1,225000,0.03258060574321377
"2b. weighted lottery, new wage levels",eligible applicants,0.1,230000,0.0304264641703762
"2b. weighted lottery, new wage levels",eligible applicants,0.1,235000,0.028441302260626678
"2b. weighted lottery, new wage levels",eligible applicants,0.1,240000,0.02658898490006111
"2b. weighted lottery, new wage levels",eligible applicants,0.1,245000,0.02486514794448808
"2b. weighted lottery, new wage levels",eligible applicants,0.1,250000,0.0232083442436938
"2b. weighted lottery, new wage levels",eligible applicants,0.1,255000,0.021678449855983245
"2b. weighted lottery, new wage levels",eligible applicants,0.1,260000,0.020234267260190276
"2b. weighted lottery, new wage levels",eligible applicants,0.1,265000,0.018922580082045906
"2b. weighted lottery, new wage levels",eligible applicants,0.1,270000,0.017688574670507117
"2b. weighted lottery, new wage levels",eligible applicants,0.1,275000,0.016516365540717462
"2b. weighted lottery, new wage levels",eligible applicants,0.1,280000,0.015417648599109723
"2b. weighted lottery, new wage levels",eligible applicants,0.1,285000,0.014384917517674775
"2b. weighted lottery, new wage levels",eligible applicants,0.1,290000,0.0134169503360391
"2b. weighted lottery, new wage levels",eligible applicants,0.1,295000,0.012538709958977044
"2b. weighted lottery, new wage levels",eligible applicants,0.1,300000,0.011713363009513825
"2b. weighted lottery, new wage levels",lottery winners,-0.1,0,1
"2b. weighted lottery, new wage levels",lottery winners,-0.1,5000,0.9221996715729618
"2b. weighted lottery, new wage levels",lottery winners,-0.1,10000,0.8542892250409938
"2b. weighted lottery, new wage levels",lottery winners,-0.1,15000,0.7938936871285952
"2b. weighted lottery, new wage levels",lottery winners,-0.1,20000,0.7397211008506591
"2b. weighted lottery, new wage levels",lottery winners,-0.1,25000,0.6909915934840343
"2b. weighted lottery, new wage levels",lottery winners,-0.1,30000,0.6466567511292525
"2b. weighted lottery, new wage levels",lottery winners,-0.1,35000,0.6062530951938039
"2b. weighted lottery, new wage levels",lottery winners,-0.1,40000,0.5691896087964242
"2b. weighted lottery, new wage levels",lottery winners,-0.1,45000,0.5351928312982013
"2b. weighted lottery, new wage levels",lottery winners,-0.1,50000,0.5037361891498413
"2b. weighted lottery, new wage levels",lottery winners,-0.1,55000,0.47481807684637256
"2b. weighted lottery, new wage levels",lottery winners,-0.1,60000,0.4478948343966872
"2b. weighted lottery, new wage levels",lottery winners,-0.1,65000,0.4228409465536349
"2b. weighted lottery, new wage levels",lottery winners,-0.1,70000,0.3994639236616622
"2b. weighted lottery, new wage levels",lottery winners,-0.1,75000,0.3777788286421512
"2b. weighted lottery, new wage levels",lottery winners,-0.1,80000,0.35735631364949777
"2b. weighted lottery, new wage levels",lottery winners,-0.1,85000,0.3381732135405406
"2b. weighted lottery, new wage levels",lottery winners,-0.1,90000,0.32017615832299656
"2b. weighted lottery, new wage levels",lottery winners,-0.1,95000,0.30323577532411156
"2b. weighted lottery, new wage levels",lottery winners,-0.1,100000,0.28717527704297874
"2b. weighted lottery, new wage levels",lottery winners,-0.1,105000,0.2721548850230041
"2b. weighted lottery, new wage levels",lottery winners,-0.1,110000,0.2579046417193316
"2b. weighted lottery, new wage levels",lottery winners,-0.1,115000,0.24443423762096045
"2b. weighted lottery, new wage levels",lottery winners,-0.1,120000,0.23164424681682186
"2b. weighted lottery, new wage levels",lottery winners,-0.1,125000,0.2196328339892058
"2b. weighted lottery, new wage levels",lottery winners,-0.1,130000,0.20819312170642235
"2b. weighted lottery, new wage levels",lottery winners,-0.1,135000,0.19736100854250263
"2b. weighted lottery, new wage levels",lottery winners,-0.1,140000,0.1870806992493678
"2b. weighted lottery, new wage levels",lottery winners,-0.1,145000,0.17741231718706726
"2b. weighted lottery, new wage levels",lottery winners,-0.1,150000,0.16816162833541504
"2b. weighted lottery, new wage levels",lottery winners,-0.1,155000,0.15940938533292437
"2b. weighted lottery, new wage levels",lottery winners,-0.1,160000,0.15114455793428533
"2b. weighted lottery, new wage levels",lottery winners,-0.1,165000,0.14334106350698694
"2b. weighted lottery, new wage levels",lottery winners,-0.1,170000,0.13591416078847385
"2b. weighted lottery, new wage levels",lottery winners,-0.1,175000,0.12883920841374624
"2b. weighted lottery, new wage levels",lottery winners,-0.1,180000,0.12216377682954187
"2b. weighted lottery, new wage levels",lottery winners,-0.1,185000,0.11582115833377025
"2b. weighted lottery, new wage levels",lottery winners,-0.1,190000,0.10975795228925712
"2b. weighted lottery, new wage levels",lottery winners,-0.1,195000,0.10398057449114521
"2b. weighted lottery, new wage levels",lottery winners,-0.1,200000,0.09854797038650155
"2b. weighted lottery, new wage levels",lottery winners,-0.1,205000,0.09340308541377423
"2b. weighted lottery, new wage levels",lottery winners,-0.1,210000,0.0884983745040256
"2b. weighted lottery, new wage levels",lottery winners,-0.1,215000,0.08388189937989582
"2b. weighted lottery, new wage levels",lottery winners,-0.1,220000,0.07942937154751192
"2b. weighted lottery, new wage levels",lottery winners,-0.1,225000,0.07518591321414866
"2b. weighted lottery, new wage levels",lottery winners,-0.1,230000,0.07119235917535556
"2b. weighted lottery, new wage levels",lottery winners,-0.1,235000,0.06742355763717357
"2b. weighted lottery, new wage levels",lottery winners,-0.1,240000,0.06381714145896972
"2b. weighted lottery, new wage levels",lottery winners,-0.1,245000,0.060389206869531045
"2b. weighted lottery, new wage levels",lottery winners,-0.1,250000,0.0571810923897963
"2b. weighted lottery, new wage levels",lottery winners,-0.1,255000,0.054098733049245604
"2b. weighted lottery, new wage levels",lottery winners,-0.1,260000,0.05121499234236856
"2b. weighted lottery, new wage levels",lottery winners,-0.1,265000,0.04845756700158181
"2b. weighted lottery, new wage levels",lottery winners,-0.1,270000,0.04581617231430454
"2b. weighted lottery, new wage levels",lottery winners,-0.1,275000,0.04333853482468607
"2b. weighted lottery, new wage levels",lottery winners,-0.1,280000,0.04096038788770276
"2b. weighted lottery, new wage levels",lottery winners,-0.1,285000,0.03874610349018969
"2b. weighted lottery, new wage levels",lottery winners,-0.1,290000,0.0365857469177345
"2b. weighted lottery, new wage levels",lottery winners,-0.1,295000,0.034607385562282274
"2b. weighted lottery, new wage levels",lottery winners,-0.1,300000,0.03271734756980031
"2b. weighted lottery, new wage levels",lottery winners,0,0,1
"2b. weighted lottery, new wage levels",lottery winners,0,5000,0.9016888269925937
"2b. weighted lottery, new wage levels",lottery winners,0,10000,0.8187945128408081
"2b. weighted lottery, new wage levels",lottery winners,0,15000,0.7477992611229582
"2b. weighted lottery, new wage levels",lottery winners,0,20000,0.6858526598448266
"2b. weighted lottery, new wage levels",lottery winners,0,25000,0.6308342583062616
"2b. weighted lottery, new wage levels",lottery winners,0,30000,0.5822452965479727
"2b. weighted lottery, new wage levels",lottery winners,0,35000,0.538684442139693
"2b. weighted lottery, new wage levels",lottery winners,0,40000,0.4994573603879833
"2b. weighted lottery, new wage levels",lottery winners,0,45000,0.463904767650679
"2b. weighted lottery, new wage levels",lottery winners,0,50000,0.4316932623616823
"2b. weighted lottery, new wage levels",lottery winners,0,55000,0.40217146678177657
"2b. weighted lottery, new wage levels",lottery winners,0,60000,0.375159430282754
"2b. weighted lottery, new wage levels",lottery winners,0,65000,0.3501370449084112
"2b. weighted lottery, new wage levels",lottery winners,0,70000,0.3273006917365814
"2b. weighted lottery, new wage levels",lottery winners,0,75000,0.306213550356618
"2b. weighted lottery, new wage levels",lottery winners,0,80000,0.2865853360846699
"2b. weighted lottery, new wage levels",lottery winners,0,85000,0.26842385714309663
"2b. weighted lottery, new wage levels",lottery winners,0,90000,0.2515850073703357
"2b. weighted lottery, new wage levels",lottery winners,0,95000,0.2357917636589425
"2b. weighted lottery, new wage levels",lottery winners,0,100000,0.2211933441212924
"2b. weighted lottery, new wage levels",lottery winners,0,105000,0.20748745510703093
"2b. weighted lottery, new wage levels",lottery winners,0,110000,0.19476665663525328
"2b. weighted lottery, new wage levels",lottery winners,0,115000,0.18287622073801987
"2b. weighted lottery, new wage levels",lottery winners,0,120000,0.17174253695163302
"2b. weighted lottery, new wage levels",lottery winners,0,125000,0.16138605786760876
"2b. weighted lottery, new wage levels",lottery winners,0,130000,0.15166265673484922
"2b. weighted lottery, new wage levels",lottery winners,0,135000,0.14259595597574165
"2b. weighted lottery, new wage levels",lottery winners,0,140000,0.1340592394464863
"2b. weighted lottery, new wage levels",lottery winners,0,145000,0.1260772289549206
"2b. weighted lottery, new wage levels",lottery winners,0,150000,0.11855450971885945
"2b. weighted lottery, new wage levels",lottery winners,0,155000,0.11147540400380283
"2b. weighted lottery, new wage levels",lottery winners,0,160000,0.10487025503970791
"2b. weighted lottery, new wage levels",lottery winners,0,165000,0.09864685043545668
"2b. weighted lottery, new wage levels",lottery winners,0,170000,0.09279509222077058
"2b. weighted lottery, new wage levels",lottery winners,0,175000,0.08730065295164163
"2b. weighted lottery, new wage levels",lottery winners,0,180000,0.08213054962808357
"2b. weighted lottery, new wage levels",lottery winners,0,185000,0.07728457252412628
"2b. weighted lottery, new wage levels",lottery winners,0,190000,0.0727090327490933
"2b. weighted lottery, new wage levels",lottery winners,0,195000,0.06839918226024742
"2b. weighted lottery, new wage levels",lottery winners,0,200000,0.06430635984427605
"2b. weighted lottery, new wage levels",lottery winners,0,205000,0.060491262974101005
"2b. weighted lottery, new wage levels",lottery winners,0,210000,0.05690863249809247
"2b. weighted lottery, new wage levels",lottery winners,0,215000,0.05355798336509147
"2b. weighted lottery, new wage levels",lottery winners,0,220000,0.05042431729528195
"2b. weighted lottery, new wage levels",lottery winners,0,225000,0.047405892294222554
"2b. weighted lottery, new wage levels",lottery winners,0,230000,0.04459872024063899
"2b. weighted lottery, new wage levels",lottery winners,0,235000,0.04194869805900531
"2b. weighted lottery, new wage levels",lottery winners,0,240000,0.03943271806533059
"2b. weighted lottery, new wage levels",lottery winners,0,245000,0.037097317877774295
"2b. weighted lottery, new wage levels",lottery winners,0,250000,0.0348635404568818
"2b. weighted lottery, new wage levels",lottery winners,0,255000,0.03280318917545851
"2b. weighted lottery, new wage levels",lottery winners,0,260000,0.03084647987169368
"2b. weighted lottery, new wage levels",lottery winners,0,265000,0.028982594899205832
"2b. weighted lottery, new wage levels",lottery winners,0,270000,0.02724633823483994
"2b. weighted lottery, new wage levels",lottery winners,0,275000,0.025590633580718992
"2b. weighted lottery, new wage levels",lottery winners,0,280000,0.024046574487793397
"2b. weighted lottery, new wage levels",lottery winners,0,285000,0.02260317619926266
"2b. weighted lottery, new wage levels",lottery winners,0,290000,0.02127416044371886
"2b. weighted lottery, new wage levels",lottery winners,0,295000,0.019977080494790488
"2b. weighted lottery, new wage levels",lottery winners,0,300000,0.018763278993717568
"2b. weighted lottery, new wage levels",lottery winners,0.1,0,1
"2b. weighted lottery, new wage levels",lottery winners,0.1,5000,0.8793652844623939
"2b. weighted lottery, new wage levels",lottery winners,0.1,10000,0.7818430780494241
"2b. weighted lottery, new wage levels",lottery winners,0.1,15000,0.7007228397087872
"2b. weighted lottery, new wage levels",lottery winners,0.1,20000,0.6317029011374283
"2b. weighted lottery, new wage levels",lottery winners,0.1,25000,0.5721520312175671
"2b. weighted lottery, new wage levels",lottery winners,0.1,30000,0.5201793090008112
"2b. weighted lottery, new wage levels",lottery winners,0.1,35000,0.4745128915632938
"2b. weighted lottery, new wage levels",lottery winners,0.1,40000,0.43390824728224103
"2b. weighted lottery, new wage levels",lottery winners,0.1,45000,0.39770894536327234
"2b. weighted lottery, new wage levels",lottery winners,0.1,50000,0.36520806994887806
"2b. weighted lottery, new wage levels",lottery winners,0.1,55000,0.33585069761417574
"2b. weighted lottery, new wage levels",lottery winners,0.1,60000,0.30955610253493093
"2b. weighted lottery, new wage levels",lottery winners,0.1,65000,0.28559817605441773
"2b. weighted lottery, new wage levels",lottery winners,0.1,70000,0.2637754289746004
"2b. weighted lottery, new wage levels",lottery winners,0.1,75000,0.2438609186428431
"2b. weighted lottery, new wage levels",lottery winners,0.1,80000,0.22571018696016804
"2b. weighted lottery, new wage levels",lottery winners,0.1,85000,0.2090991158709648
"2b. weighted lottery, new wage levels",lottery winners,0.1,90000,0.1938415472413732
"2b. weighted lottery, new wage levels",lottery winners,0.1,95000,0.17975698505989768
"2b. weighted lottery, new wage levels",lottery winners,0.1,100000,0.1669783697349145
"2b. weighted lottery, new wage levels",lottery winners,0.1,105000,0.15496681756881148
"2b. weighted lottery, new wage levels",lottery winners,0.1,110000,0.14398501225436497
"2b. weighted lottery, new wage levels",lottery winners,0.1,115000,0.1338761716583123
"2b. weighted lottery, new wage levels",lottery winners,0.1,120000,0.12446460191927992
"2b. weighted lottery, new wage levels",lottery winners,0.1,125000,0.11583844588267932
"2b. weighted lottery, new wage levels",lottery winners,0.1,130000,0.10780354566172491
"2b. weighted lottery, new wage levels",lottery winners,0.1,135000,0.10033694583922596
"2b. weighted lottery, new wage levels",lottery winners,0.1,140000,0.09337956067197542
"2b. weighted lottery, new wage levels",lottery winners,0.1,145000,0.08697864984836765
"2b. weighted lottery, new wage levels",lottery winners,0.1,150000,0.08103221041356479
"2b. weighted lottery, new wage levels",lottery winners,0.1,155000,0.07548636098867118
"2b. weighted lottery, new wage levels",lottery winners,0.1,160000,0.0703724943911471
"2b. weighted lottery, new wage levels",lottery winners,0.1,165000,0.06563668327476087
"2b. weighted lottery, new wage levels",lottery winners,0.1,170000,0.06120999100045755
"2b. weighted lottery, new wage levels",lottery winners,0.1,175000,0.05712580517654446
"2b. weighted lottery, new wage levels",lottery winners,0.1,180000,0.05330030484483747
"2b. weighted lottery, new wage levels",lottery winners,0.1,185000,0.04970715598895729
"2b. weighted lottery, new wage levels",lottery winners,0.1,190000,0.04639606079084406
"2b. weighted lottery, new wage levels",lottery winners,0.1,195000,0.0432714866770141
"2b. weighted lottery, new wage levels",lottery winners,0.1,200000,0.04037256669393582
"2b. weighted lottery, new wage levels",lottery winners,0.1,205000,0.03769544197952586
"2b. weighted lottery, new wage levels",lottery winners,0.1,210000,0.0351537001670386
"2b. weighted lottery, new wage levels",lottery winners,0.1,215000,0.03276915515148992
"2b. weighted lottery, new wage levels",lottery winners,0.1,220000,0.030572937832290554
"2b. weighted lottery, new wage levels",lottery winners,0.1,225000,0.028520486229071995
"2b. weighted lottery, new wage levels",lottery winners,0.1,230000,0.02659674364519538
"2b. weighted lottery, new wage levels",lottery winners,0.1,235000,0.024814024059590913
"2b. weighted lottery, new wage levels",lottery winners,0.1,240000,0.02315498533713808
"2b. weighted lottery, new wage levels",lottery winners,0.1,245000,0.021610736628951886
"2b. weighted lottery, new wage levels",lottery winners,0.1,250000,0.02018075074714877
"2b. weighted lottery, new wage levels",lottery winners,0.1,255000,0.018854218185396315
"2b. weighted lottery, new wage levels",lottery winners,0.1,260000,0.017605942618878836
"2b. weighted lottery, new wage levels",lottery winners,0.1,265000,0.01642092720425944
"2b. weighted lottery, new wage levels",lottery winners,0.1,270000,0.015323045747793987
"2b. weighted lottery, new wage levels",lottery winners,0.1,275000,0.014313429237476106
"2b. weighted lottery, new wage levels",lottery winners,0.1,280000,0.013340454918612679
"2b. weighted lottery, new wage levels",lottery winners,0.1,285000,0.012432039328886473
"2b. weighted lottery, new wage levels",lottery winners,0.1,290000,0.011598519851784067
"2b. weighted lottery, new wage levels",lottery winners,0.1,295000,0.010834572895216738
"2b. weighted lottery, new wage levels",lottery winners,0.1,300000,0.010099584881438988
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,0,1
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,5000,0.9366494877956242
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,10000,0.8803923738459593
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,15000,0.829705956747186
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,20000,0.7833863981282408
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,25000,0.7407349500442642
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,30000,0.7014272163905401
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,35000,0.6649034083723285
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,40000,0.6308911407613508
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,45000,0.5994669280384468
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,50000,0.5701323194637663
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,55000,0.5426825913747314
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,60000,0.5170371190084732
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,65000,0.4929356898950298
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,70000,0.4702951498672063
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,75000,0.44903566460098643
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,80000,0.42885576071835074
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,85000,0.40985076514480817
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,90000,0.3916336790185913
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,95000,0.37437665992158853
"3. EIG wage ranking, RPP and NPV adjusted",eligible applicants,-0.1,100000,0.35805978879473893
