cut_variable,scenario_int,scenario_chr,mu_pi_num,quartile_int,cohort_share_pct,savings_lower_num,median_savings_num,savings_upper_num,wage_lower_num,median_wage_num,wage_upper_num,f1_share_pre_pct,f1_share_post_pct,mean_age_pre_num,mean_age_post_num,age_shift_num,hiring_rate_pct,volume_reduction_pct,fy2027_applications_num,fy2027_lost_num,cohort_mean_age_pre_num,cohort_mean_age_post_num,cohort_f1_share_pre_pct,cohort_f1_share_post_pct
wage,1,"Borjas headline, current lottery",-0.1,1,24.999660959533575,-0.6770436314866655,0.251989921748387,1.4196704837040985,34910.71545044166,74968.5235634484,85584.51571097215,90.32789553141491,89.20716810261028,29.352292060055124,29.987096832918656,0.6348047728635322,66.09325095452007,33.90674904547993,49239.30671581413,16695.448159865242,30.00160380567874,30.553291993599768,85.32812480613377,84.76864467285662
wage,1,"Borjas headline, current lottery",-0.1,2,25.06156109235087,-0.8740343735999923,0.155604854994345,0.9759465540247425,85586.00581629275,95218.0801562432,104732.14635132498,86.46159098059206,84.8474698976264,29.794914911273022,30.472091196617352,0.6771762853443306,63.54260912665573,36.45739087334427,49361.22515424711,17995.814794355407,30.00160380567874,30.553291993599768,85.32812480613377,84.76864467285662
wage,1,"Borjas headline, current lottery",-0.1,3,24.963383629625845,-0.9867331263550132,0.0349333725441326,0.8945306879791644,104741.09781682509,118982.879427505,135257.0791055256,85.50141926788721,84.16735149125095,30.075528804795255,30.734242616413425,0.6587138116181706,55.83442173249799,44.16557826750201,49167.85492384587,21715.26744884299,30.00160380567874,30.553291993599768,85.32812480613377,84.76864467285662
wage,1,"Borjas headline, current lottery",-0.1,4,24.97539431848971,-2.3122049616740523,-0.0757488937141794,0.7751143966427203,135261.33917100923,156650.646251982,989121.7067940723,79.01290836137866,79.54835707573426,30.785058973176994,31.194013555249025,0.40895458207203106,50.78561092606778,49.21438907393222,49191.51116437622,24209.30169578292,30.00160380567874,30.553291993599768,85.32812480613377,84.76864467285662
wage,1,"Borjas headline, current lottery",0,1,24.999660959533575,-0.6770436314866655,0.251989921748387,1.4196704837040985,34910.71545044166,74968.5235634484,85584.51571097215,90.32789553141491,88.90035226457532,29.352292060055124,30.147687752248036,0.795395692192912,54.969271552301265,45.030728447698735,49239.30671581413,22172.81849672775,30.00160380567874,30.70481157990372,85.32812480613377,84.51260693983251
wage,1,"Borjas headline, current lottery",0,2,25.06156109235087,-0.8740343735999923,0.155604854994345,0.9759465540247425,85586.00581629275,95218.0801562432,104732.14635132498,86.46159098059206,84.48672461032471,29.794914911273022,30.6505144189477,0.855599507674679,53.460294278073484,46.539705721926516,49361.22515424711,22972.568927524175,30.00160380567874,30.70481157990372,85.32812480613377,84.51260693983251
wage,1,"Borjas headline, current lottery",0,3,24.963383629625845,-0.9867331263550132,0.0349333725441326,0.8945306879791644,104741.09781682509,118982.879427505,135257.0791055256,85.50141926788721,83.89455194004536,30.075528804795255,30.89031745390672,0.8147886491114669,46.263659315601664,53.736340684398336,49167.85492384587,26421.006029088538,30.00160380567874,30.70481157990372,85.32812480613377,84.51260693983251
wage,1,"Borjas headline, current lottery",0,4,24.97539431848971,-2.3122049616740523,-0.0757488937141794,0.7751143966427203,135261.33917100923,156650.646251982,989121.7067940723,79.01290836137866,79.49623803455817,30.785058973176994,31.297687539476684,0.5126285662996892,42.15350153599449,57.846498464005514,49191.51116437622,28455.56675012199,30.00160380567874,30.70481157990372,85.32812480613377,84.51260693983251
wage,1,"Borjas headline, current lottery",0.1,1,24.999660959533575,-0.6770436314866655,0.251989921748387,1.4196704837040985,34910.71545044166,74968.5235634484,85584.51571097215,90.32789553141491,88.57485415699182,29.352292060055124,30.29692317277811,0.9446311127229876,43.32801037391334,56.67198962608666,49239.30671581413,27904.894793943175,30.00160380567874,30.861958428371196,85.32812480613377,84.18429170874175
wage,1,"Borjas headline, current lottery",0.1,2,25.06156109235087,-0.8740343735999923,0.155604854994345,0.9759465540247425,85586.00581629275,95218.0801562432,104732.14635132498,86.46159098059206,84.12218802451478,29.794914911273022,30.82989498422088,1.0349800729478567,43.17044226334892,56.82955773665108,49361.22515424711,28051.765948551198,30.00160380567874,30.861958428371196,85.32812480613377,84.18429170874175
wage,1,"Borjas headline, current lottery",0.1,3,24.963383629625845,-0.9867331263550132,0.0349333725441326,0.8945306879791644,104741.09781682509,118982.879427505,135257.0791055256,85.50141926788721,83.58091620352722,30.075528804795255,31.048081192437788,0.9725523876425335,37.244883310259226,62.755116689740774,49167.85492384587,30855.34473130193,30.00160380567874,30.861958428371196,85.32812480613377,84.18429170874175
wage,1,"Borjas headline, current lottery",0.1,4,24.97539431848971,-2.3122049616740523,-0.0757488937141794,0.7751143966427203,135261.33917100923,156650.646251982,989121.7067940723,79.01290836137866,79.35781686219964,30.785058973176994,31.4158744689064,0.6308154957294043,34.24521265349836,65.75478734650164,49191.51116437622,32345.7735586662,30.00160380567874,30.861958428371196,85.32812480613377,84.18429170874175
wage,2,"Borjas headline, weighted lottery + old wage levels",-0.1,1,16.722683310129597,-0.6770436314866655,0.211388300315485,1.245999571438833,34910.71545044166,76087.4567509626,85584.51571097215,90.03257657477506,88.72017985928937,29.49010700407132,30.24429971188099,0.754192707809672,61.345899527620254,38.654100472379746,32936.97998351813,12731.493335396706,30.382967255271435,31.00683204370187,83.02614265376482,82.43944545281828
wage,2,"Borjas headline, weighted lottery + old wage levels",-0.1,2,21.761702056510842,-0.8740343735999923,0.122994995059258,0.968557511392484,85586.00581629275,95851.4733818685,104732.14635132498,85.95110239023704,84.06157103912722,29.954575395544076,30.72028170169227,0.7657063061481928,59.36579551758112,40.63420448241888,42861.8261644894,17416.56208857754,30.382967255271435,31.00683204370187,83.02614265376482,82.43944545281828
wage,2,"Borjas headline, weighted lottery + old wage levels",-0.1,3,27.36604976290099,-0.9867331263550132,-0.00119396287654047,0.8945306879791644,104741.09781682509,120285.317657772,135257.0791055256,84.26891399852629,82.68374213686057,30.366665402581997,31.133511836070646,0.7668464334886487,51.240552942236086,48.759447057763914,53900.14368822283,26281.412025717687,30.382967255271435,31.00683204370187,83.02614265376482,82.43944545281828
wage,2,"Borjas headline, weighted lottery + old wage levels",-0.1,4,34.14956487045857,-2.3122049616740523,-0.10519763925084,0.7751143966427203,135261.33917100923,159752.455636448,989121.7067940723,76.73533862196025,76.99435481833578,31.106246531053273,31.604496253599624,0.49824972254635114,47.76489373152091,52.23510626847909,67260.94812205297,35133.827728740966,30.382967255271435,31.00683204370187,83.02614265376482,82.43944545281828
wage,2,"Borjas headline, weighted lottery + old wage levels",0,1,16.722683310129597,-0.6770436314866655,0.211388300315485,1.245999571438833,34910.71545044166,76087.4567509626,85584.51571097215,90.03257657477506,88.36838723323395,29.49010700407132,30.419250719203145,0.9291437151318256,50.42453021683095,49.57546978316905,32936.97998351813,16328.662559217471,30.382967255271435,31.162547168315754,83.02614265376482,82.16640110344629
wage,2,"Borjas headline, weighted lottery + old wage levels",0,2,21.761702056510842,-0.8740343735999923,0.122994995059258,0.968557511392484,85586.00581629275,95851.4733818685,104732.14635132498,85.95110239023704,83.67087339019508,29.954575395544076,30.913359908828994,0.9587845132849182,49.31102986347416,50.68897013652584,42861.8261644894,21726.218264487652,30.382967255271435,31.162547168315754,83.02614265376482,82.16640110344629
wage,2,"Borjas headline, weighted lottery + old wage levels",0,3,27.36604976290099,-0.9867331263550132,-0.00119396287654047,0.8945306879791644,104741.09781682509,120285.317657772,135257.0791055256,84.26891399852629,82.35133875773685,30.366665402581997,31.29955553208211,0.9328901295001124,41.85890102585737,58.14109897414263,53900.14368822283,31338.135888974728,30.382967255271435,31.162547168315754,83.02614265376482,82.16640110344629
wage,2,"Borjas headline, weighted lottery + old wage levels",0,4,34.14956487045857,-2.3122049616740523,-0.10519763925084,0.7751143966427203,135261.33917100923,159752.455636448,989121.7067940723,76.73533862196025,76.9193150732588,31.106246531053273,31.71084418404156,0.6045976529882857,39.377349861875224,60.622650138124776,67260.94812205297,40775.36925961778,30.382967255271435,31.162547168315754,83.02614265376482,82.16640110344629
wage,2,"Borjas headline, weighted lottery + old wage levels",0.1,1,16.722683310129597,-0.6770436314866655,0.211388300315485,1.245999571438833,34910.71545044166,76087.4567509626,85584.51571097215,90.03257657477506,88.05223386514544,29.49010700407132,30.576678294569255,1.086571290497936,39.21141934140931,60.78858065859069,32936.97998351813,20021.92264378479,30.382967255271435,31.32319368532982,83.02614265376482,81.82633928382378
wage,2,"Borjas headline, weighted lottery + old wage levels",0.1,2,21.761702056510842,-0.8740343735999923,0.122994995059258,0.968557511392484,85586.00581629275,95851.4733818685,104732.14635132498,85.95110239023704,83.24933343194515,29.954575395544076,31.10954525710164,1.1549698615575643,39.381052962751376,60.618947037248624,42861.8261644894,25982.387701849402,30.382967255271435,31.32319368532982,83.02614265376482,81.82633928382378
wage,2,"Borjas headline, weighted lottery + old wage levels",0.1,3,27.36604976290099,-0.9867331263550132,-0.00119396287654047,0.8945306879791644,104741.09781682509,120285.317657772,135257.0791055256,84.26891399852629,82.060089813346,30.366665402581997,31.461562318518464,1.0948969159364665,33.19053811557632,66.80946188442368,53900.14368822283,36010.39595303283,30.382967255271435,31.32319368532982,83.02614265376482,81.82633928382378
wage,2,"Borjas headline, weighted lottery + old wage levels",0.1,4,34.14956487045857,-2.3122049616740523,-0.10519763925084,0.7751143966427203,135261.33917100923,159752.455636448,989121.7067940723,76.73533862196025,76.75510868726846,31.106246531053273,31.826227961248282,0.7199814301950092,31.84198317178329,68.15801682821672,67260.94812205297,45843.72833984698,30.382967255271435,31.32319368532982,83.02614265376482,81.82633928382378
wage,3,"Borjas headline, weighted lottery + new wage levels",-0.1,1,6.12210903344916,-0.6017472064546969,0.0632981232113159,1.1602956557116868,39558.527356957726,77533.1918022225,85582.08277767399,92.722937202757,91.2424817332888,28.94472565937501,30.14301581991499,1.1982901605399796,42.39718656112094,57.60281343887906,12058.099705176312,6945.8046774467375,30.18509864621598,30.891195437079677,82.73910640484814,82.55753154738153
wage,3,"Borjas headline, weighted lottery + new wage levels",-0.1,2,11.62582060514747,-0.8679200068974393,-0.0251026119572519,0.750620693391649,85586.00581629275,95851.4733818685,104732.14635132498,88.7004044871403,85.95335030356479,29.582516348947944,30.738514194704322,1.155997845756378,39.40044018535288,60.59955981464712,22898.20440071154,13876.21107228935,30.18509864621598,30.891195437079677,82.73910640484814,82.55753154738153
wage,3,"Borjas headline, weighted lottery + new wage levels",-0.1,3,31.300416676254944,-0.9660702353373396,-0.0698350251811974,0.7851951043175567,104758.44128123156,123648.40066261,135257.0791055256,87.10480765014071,86.52639441503712,29.754214464998338,30.51250923724105,0.7582947722427136,42.061700541463615,57.938299458536385,61649.26874606924,35718.53794009548,30.18509864621598,30.891195437079677,82.73910640484814,82.55753154738153
wage,3,"Borjas headline, weighted lottery + new wage levels",-0.1,4,50.95165368514842,-2.3122049616740523,-0.172341052868648,0.6533173324465742,135261.33917100923,161244.828518227,989121.7067940723,77.49736582255193,78.14465540875041,30.736328385300332,31.263831993502787,0.5275036082024549,40.18188288103978,59.81811711896022,100354.32510632624,60030.067726044326,30.18509864621598,30.891195437079677,82.73910640484814,82.55753154738153
wage,3,"Borjas headline, weighted lottery + new wage levels",0,1,6.12210903344916,-0.6017472064546969,0.0632981232113159,1.1602956557116868,39558.527356957726,77533.1918022225,85582.08277767399,92.722937202757,90.96988219722893,28.94472565937501,30.392375774728677,1.4476501153536674,32.6518969478435,67.3481030521565,12058.099705176312,8120.901415573922,30.18509864621598,31.035776654947906,82.73910640484814,82.42730308186026
wage,3,"Borjas headline, weighted lottery + new wage levels",0,2,11.62582060514747,-0.8679200068974393,-0.0251026119572519,0.750620693391649,85586.00581629275,95851.4733818685,104732.14635132498,88.7004044871403,85.25673154873847,29.582516348947944,31.003528903905007,1.4210125549570627,30.065965296336845,69.93403470366316,22898.20440071154,16013.638212109334,30.18509864621598,31.035776654947906,82.73910640484814,82.42730308186026
wage,3,"Borjas headline, weighted lottery + new wage levels",0,3,31.300416676254944,-0.9660702353373396,-0.0698350251811974,0.7851951043175567,104758.44128123156,123648.40066261,135257.0791055256,87.10480765014071,86.55668334466223,29.754214464998338,30.64307381574582,0.8888593507474809,33.06077419754265,66.93922580245734,61649.26874606924,41267.54321149505,30.18509864621598,31.035776654947906,82.73910640484814,82.42730308186026
wage,3,"Borjas headline, weighted lottery + new wage levels",0,4,50.95165368514842,-2.3122049616740523,-0.172341052868648,0.6533173324465742,135261.33917100923,161244.828518227,989121.7067940723,77.49736582255193,78.20215136698863,30.736328385300332,31.367040640907053,0.6307122556067206,32.37195219449286,67.62804780550714,100354.32510632624,67867.67095780036,30.18509864621598,31.035776654947906,82.73910640484814,82.42730308186026
wage,3,"Borjas headline, weighted lottery + new wage levels",0.1,1,6.12210903344916,-0.6017472064546969,0.0632981232113159,1.1602956557116868,39558.527356957726,77533.1918022225,85582.08277767399,92.722937202757,90.84942254371974,28.94472565937501,30.627052920652588,1.6823272612775781,23.94576098167018,76.05423901832982,12058.099705176312,9170.695970843315,30.18509864621598,31.185615771339698,82.73910640484814,82.20103727459393
wage,3,"Borjas headline, weighted lottery + new wage levels",0.1,2,11.62582060514747,-0.8679200068974393,-0.0251026119572519,0.750620693391649,85586.00581629275,95851.4733818685,104732.14635132498,88.7004044871403,84.79101348744501,29.582516348947944,31.2260529295543,1.643536580606355,22.23818069685133,77.76181930314867,22898.20440071154,17806.060329746942,30.18509864621598,31.185615771339698,82.73910640484814,82.20103727459393
wage,3,"Borjas headline, weighted lottery + new wage levels",0.1,3,31.300416676254944,-0.9660702353373396,-0.0698350251811974,0.7851951043175567,104758.44128123156,123648.40066261,135257.0791055256,87.10480765014071,86.45651685715964,29.754214464998338,30.794380643451035,1.0401661784526972,25.264263142552746,74.73573685744725,61649.26874606924,46074.035264602775,30.18509864621598,31.185615771339698,82.73910640484814,82.20103727459393
wage,3,"Borjas headline, weighted lottery + new wage levels",0.1,4,50.95165368514842,-2.3122049616740523,-0.172341052868648,0.6533173324465742,135261.33917100923,161244.828518227,989121.7067940723,77.49736582255193,78.11630172800345,30.736328385300332,31.479125852599672,0.74279746729934,25.468510545980326,74.53148945401968,100354.32510632624,74795.57323327416,30.18509864621598,31.185615771339698,82.73910640484814,82.20103727459393
wage,4,"Tenure-adjusted, current lottery",-0.1,1,24.999660959533575,-0.6770436314866655,0.251989921748387,1.4196704837040985,34910.71545044166,74968.5235634484,85584.51571097215,90.32789553141491,88.91150962964706,29.352292060055124,30.128520137200898,0.7762280771457739,47.52973295367979,52.47026704632021,49239.30671581413,25835.995725544355,30.00160380567874,30.714370988448113,85.32812480613377,84.46069446448521
wage,4,"Tenure-adjusted, current lottery",-0.1,2,25.06156109235087,-0.8740343735999923,0.155604854994345,0.9759465540247425,85586.00581629275,95218.0801562432,104732.14635132498,86.46159098059206,84.46802181329154,29.794914911273022,30.6547747097274,0.8598597984543765,47.15179680369306,52.84820319630694,49361.22515424711,26086.52056970309,30.00160380567874,30.714370988448113,85.32812480613377,84.46069446448521
wage,4,"Tenure-adjusted, current lottery",-0.1,3,24.963383629625845,-0.9867331263550132,0.0349333725441326,0.8945306879791644,104741.09781682509,118982.879427505,135257.0791055256,85.50141926788721,83.85208833518081,30.075528804795255,30.90360141376038,0.828072608965126,41.20960201260654,58.79039798739346,49167.85492384587,28905.97759159322,30.00160380567874,30.714370988448113,85.32812480613377,84.46069446448521
wage,4,"Tenure-adjusted, current lottery",-0.1,4,24.97539431848971,-2.3122049616740523,-0.0757488937141794,0.7751143966427203,135261.33917100923,156650.646251982,989121.7067940723,79.01290836137866,79.48794728053679,30.785058973176994,31.32321079701792,0.5381518238409271,37.61392324995406,62.38607675004594,49191.51116437622,30688.653909515167,30.00160380567874,30.714370988448113,85.32812480613377,84.46069446448521
wage,4,"Tenure-adjusted, current lottery",0,1,24.999660959533575,-0.6770436314866655,0.251989921748387,1.4196704837040985,34910.71545044166,74968.5235634484,85584.51571097215,90.32789553141491,88.60520070119112,29.352292060055124,30.26911345330217,0.9168213932470479,37.9094019649032,62.0905980350968,49239.30671581413,30572.98000818457,30.00160380567874,30.85948458506593,85.32812480613377,84.19437253995693
wage,4,"Tenure-adjusted, current lottery",0,2,25.06156109235087,-0.8740343735999923,0.155604854994345,0.9759465540247425,85586.00581629275,95218.0801562432,104732.14635132498,86.46159098059206,84.12817688584593,29.794914911273022,30.827363906799363,1.032448995526341,38.25400459444296,61.74599540555704,49361.22515424711,30478.57981586809,30.00160380567874,30.85948458506593,85.32812480613377,84.19437253995693
wage,4,"Tenure-adjusted, current lottery",0,3,24.963383629625845,-0.9867331263550132,0.0349333725441326,0.8945306879791644,104741.09781682509,118982.879427505,135257.0791055256,85.50141926788721,83.5768567821462,30.075528804795255,31.053629018181272,0.9781002133860177,33.084357942742095,66.91564205725791,49167.85492384587,32900.98580807257,30.00160380567874,30.85948458506593,85.32812480613377,84.19437253995693
wage,4,"Tenure-adjusted, current lottery",0,4,24.97539431848971,-2.3122049616740523,-0.0757488937141794,0.7751143966427203,135261.33917100923,156650.646251982,989121.7067940723,79.01290836137866,79.42934891168352,30.785058973176994,31.42761203656169,0.6425530633846961,30.306310748033354,69.69368925196665,49191.51116437622,34283.37892924684,30.00160380567874,30.85948458506593,85.32812480613377,84.19437253995693
wage,4,"Tenure-adjusted, current lottery",0.1,1,24.999660959533575,-0.6770436314866655,0.251989921748387,1.4196704837040985,34910.71545044166,74968.5235634484,85584.51571097215,90.32789553141491,88.29383129678,29.352292060055124,30.408165524735658,1.0558734646805341,28.536495099283947,71.46350490071606,49239.30671581413,35188.13436793444,30.00160380567874,31.010060405888495,85.32812480613377,83.85430424598523
wage,4,"Tenure-adjusted, current lottery",0.1,2,25.06156109235087,-0.8740343735999923,0.155604854994345,0.9759465540247425,85586.00581629275,95218.0801562432,104732.14635132498,86.46159098059206,83.81617340293407,29.794914911273022,30.986391165326733,1.1914762540537112,29.737747456462603,70.2622525435374,49361.22515424711,34682.308676461216,30.00160380567874,31.010060405888495,85.32812480613377,83.85430424598523
wage,4,"Tenure-adjusted, current lottery",0.1,3,24.963383629625845,-0.9867331263550132,0.0349333725441326,0.8945306879791644,104741.09781682509,118982.879427505,135257.0791055256,85.50141926788721,83.23700419922187,30.075528804795255,31.20481614068689,1.129287335891636,25.78973307129686,74.21026692870313,49167.85492384587,36487.59638210353,30.00160380567874,31.010060405888495,85.32812480613377,83.85430424598523
wage,4,"Tenure-adjusted, current lottery",0.1,4,24.97539431848971,-2.3122049616740523,-0.0757488937141794,0.7751143966427203,135261.33917100923,156650.646251982,989121.7067940723,79.01290836137866,79.27944176998811,30.785058973176994,31.546927538801988,0.7618685656249937,23.990073224017202,76.00992677598279,49191.51116437622,37390.431616041766,30.00160380567874,31.010060405888495,85.32812480613377,83.85430424598523
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",-0.1,1,16.722683310129597,-0.6770436314866655,0.211388300315485,1.245999571438833,34910.71545044166,76087.4567509626,85584.51571097215,90.03257657477506,88.38917387735958,29.49010700407132,30.391833580567713,0.9017265764963938,43.72776214575293,56.27223785424707,32936.97998351813,18534.37571833107,30.382967255271435,31.17041061877095,83.02614265376482,82.14525466254004
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",-0.1,2,21.761702056510842,-0.8740343735999923,0.122994995059258,0.968557511392484,85586.00581629275,95851.4733818685,104732.14635132498,85.95110239023704,83.66913966472937,29.954575395544076,30.913593703320576,0.9590183077764998,43.57194307145872,56.42805692854128,42861.8261644894,24186.09566871048,30.382967255271435,31.17041061877095,83.02614265376482,82.14525466254004
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",-0.1,3,27.36604976290099,-0.9867331263550132,-0.00119396287654047,0.8945306879791644,104741.09781682509,120285.317657772,135257.0791055256,84.26891399852629,82.40932598009917,30.366665402581997,31.30404345998732,0.9373780574053221,37.236442560256016,62.763557439743984,53900.14368822283,33829.64764386228,30.382967255271435,31.17041061877095,83.02614265376482,82.14525466254004
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",-0.1,4,34.14956487045857,-2.3122049616740523,-0.10519763925084,0.7751143966427203,135261.33917100923,159752.455636448,989121.7067940723,76.73533862196025,76.89705047338319,31.106246531053273,31.735904598891764,0.6296580678384913,35.04023809373068,64.95976190626932,67260.94812205297,43692.55175598494,30.382967255271435,31.17041061877095,83.02614265376482,82.14525466254004
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",0,1,16.722683310129597,-0.6770436314866655,0.211388300315485,1.245999571438833,34910.71545044166,76087.4567509626,85584.51571097215,90.03257657477506,88.08352392019967,29.49010700407132,30.558167355254408,1.0680603511830888,34.416665984306874,65.58333401569313,32936.97998351813,21601.16959727268,30.382967255271435,31.327164232622707,83.02614265376482,81.85481153656274
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",0,2,21.761702056510842,-0.8740343735999923,0.122994995059258,0.968557511392484,85586.00581629275,95851.4733818685,104732.14635132498,85.95110239023704,83.31903975669655,29.954575395544076,31.09936178506224,1.1447863895181634,34.89422816124784,65.10577183875216,42861.8261644894,27905.522748575047,30.382967255271435,31.327164232622707,83.02614265376482,81.85481153656274
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",0,3,27.36604976290099,-0.9867331263550132,-0.00119396287654047,0.8945306879791644,104741.09781682509,120285.317657772,135257.0791055256,84.26891399852629,81.99863725095804,30.366665402581997,31.478533625347453,1.1118682227654553,29.437844693504232,70.56215530649577,53900.14368822283,38033.10309970817,30.382967255271435,31.327164232622707,83.02614265376482,81.85481153656274
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",0,4,34.14956487045857,-2.3122049616740523,-0.10519763925084,0.7751143966427203,135261.33917100923,159752.455636448,989121.7067940723,76.73533862196025,76.84435449099924,31.106246531053273,31.8411245236891,0.7348779926358269,28.126162453281346,71.87383754671865,67260.94812205297,48343.024585627056,30.382967255271435,31.327164232622707,83.02614265376482,81.85481153656274
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",0.1,1,16.722683310129597,-0.6770436314866655,0.211388300315485,1.245999571438833,34910.71545044166,76087.4567509626,85584.51571097215,90.03257657477506,87.79755468728165,29.49010700407132,30.701882232946428,1.2117752288751085,25.64659350907762,74.35340649092238,32936.97998351813,24489.76661297898,30.382967255271435,31.482185656912357,83.02614265376482,81.48776434673768
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",0.1,2,21.761702056510842,-0.8740343735999923,0.122994995059258,0.968557511392484,85586.00581629275,95851.4733818685,104732.14635132498,85.95110239023704,82.89925339123117,29.954575395544076,31.280071019735047,1.325495624190971,26.868380152836092,73.1316198471639,42861.8261644894,31345.54777016662,30.382967255271435,31.482185656912357,83.02614265376482,81.48776434673768
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",0.1,3,27.36604976290099,-0.9867331263550132,-0.00119396287654047,0.8945306879791644,104741.09781682509,120285.317657772,135257.0791055256,84.26891399852629,81.6837392677947,30.366665402581997,31.635699350227224,1.2690339476452266,22.6442533920922,77.3557466079078,53900.14368822283,41694.85857275987,30.382967255271435,31.482185656912357,83.02614265376482,81.48776434673768
wage,5,"Tenure-adjusted, weighted lottery + old wage levels",0.1,4,34.14956487045857,-2.3122049616740523,-0.10519763925084,0.7751143966427203,135261.33917100923,159752.455636448,989121.7067940723,76.73533862196025,76.65177262629967,31.106246531053273,31.955760512179108,0.8495139811258348,22.119993373388464,77.88000662661153,67260.94812205297,52382.830854576605,30.382967255271435,31.482185656912357,83.02614265376482,81.48776434673768
wage,6,"Tenure-adjusted, weighted lottery + new wage levels",-0.1,1,6.12210903344916,-0.6017472064546969,0.0632981232113159,1.1602956557116868,39558.527356957726,77533.1918022225,85582.08277767399,92.722937202757,91.12385311901568,28.94472565937501,30.357901328082356,1.4131756687073462,28.625748795201396,71.37425120479861,12058.099705176312,8606.378374097621,30.18509864621598,31.033896560317757,82.73910640484814,82.51838652414096
wage,6,"Tenure-adjusted, weighted lottery + new wage levels",-0.1,2,11.62582060514747,-0.8679200068974393,-0.0251026119572519,0.750620693391649,85586.00581629275,95851.4733818685,104732.14635132498,88.7004044871403,85.56577009885699,29.582516348947944,30.950705684413748,1.3681893354658037,26.77011809579899,73.22988190420101,22898.20440071154,16768.32804082362,30.18509864621598,31.033896560317757,82.73910640484814,82.51838652414096
wage,6,"Tenure-adjusted, weighted lottery + new wage levels",-0.1,3,31.300416676254944,-0.9660702353373396,-0.0698350251811974,0.7851951043175567,104758.44128123156,123648.40066261,135257.0791055256,87.10480765014071,86.574456889411593,29.754214464998338,30.646662679045274,0.8924482140469365,29.381155569542866,70.61884443045713,61649.26874606924,43536.00118830106,30.18509864621598,31.033896560317757,82.73910640484814,82.51838652414096
wage,6,"Tenure-adjusted, weighted lottery + new wage levels",-0.1,4,50.95165368514842,-2.3122049616740523,-0.172341052868648,0.6533173324465742,135261.33917100923,161244.828518227,989121.7067940723,77.49736582255193,78.28411292291995,30.736328385300332,31.376653191830336,0.6403248065300033,28.661839441080545,71.33816055891945,100354.32510632624,71590.92957217102,30.18509864621598,31.033896560317757,82.73910640484814,82.51838652414096
wage,6,"Tenure-adjusted, weighted lottery + new wage levels",0,1,6.12210903344916,-0.6017472064546969,0.0632981232113159,1.1602956557116868,39558.527356957726,77533.1918022225,85582.08277767399,92.722937202757,90.72629212921451,28.94472565937501,30.584368783517377,1.639643124142367,21.392997792191686,78.6070022078083,12058.099705176312,9478.51070146767,30.18509864621598,31.17797016720314,82.73910640484814,82.32788893414015
wage,6,"Tenure-adjusted, weighted lottery + new wage levels",0,2,11.62582060514747,-0.8679200068974393,-0.0251026119572519,0.750620693391649,85586.00581629275,95851.4733818685,104732.14635132498,88.7004044871403,84.96137361198129,29.582516348947944,31.202807559758977,1.6202912108110326,19.823653607880832,80.17634639211917,22898.20440071154,18358.94367788996,30.18509864621598,31.17797016720314,82.73910640484814,82.32788893414015
wage,6,"Tenure-adjusted, weighted lottery + new wage levels",0,3,31.300416676254944,-0.9660702353373396,-0.0698350251811974,0.7851951043175567,104758.44128123156,123648.40066261,135257.0791055256,87.10480765014071,86.52291553715776,29.754214464998338,30.795027351209978,1.04081288621164,22.40306382254232,77.59693617745768,61649.26874606924,47837.94372275671,30.18509864621598,31.17797016720314,82.73910640484814,82.32788893414015
wage,6,"Tenure-adjusted, weighted lottery + new wage levels",0,4,50.95165368514842,-2.3122049616740523,-0.172341052868648,0.6533173324465742,135261.33917100923,161244.828518227,989121.7067940723,77.49736582255193,78.25314454178712,30.736328385300332,31.476706569005838,0.7403781837055057,22.38732479293044,77.61267520706956,100354.32510632624,77887.67640101965,30.18509864621598,31.17797016720314,82.73910640484814,82.32788893414015
wage,6,"Tenure-adjusted, weighted lottery + new wage levels",0.1,1,6.12210903344916,-0.6017472064546969,0.0632981232113159,1.1602956557116868,39558.527356957726,77533.1918022225,85582.08277767399,92.722937202757,90.76831753450861,28.94472565937501,30.774050232267186,1.829324572892176,15.10110812457631,84.89889187542369,12058.099705176312,10237.193030928418,30.18509864621598,31.321807931877053,82.73910640484814,82.17646270199418
wage,6,"Tenure-adjusted, weighted lottery + new wage levels",0.1,2,11.62582060514747,-0.8679200068974393,-0.0251026119572519,0.750620693391649,85586.00581629275,95851.4733818685,104732.14635132498,88.7004044871403,84.51949062459775,29.582516348947944,31.434803452050335,1.852287103102391,14.24659339041343,85.75340660958656,22898.20440071154,19635.99032603641,30.18509864621598,31.321807931877053,82.73910640484814,82.17646270199418
